	longitude	latitude	depth	mag	years	months	days	hours	minutes	seconds	author
11124	43.4113	42.1083	14	116	2013	03	27	03	09	15	TIF
11125	41.6909	43.1736	5	0	2013	03	27	11	26	21	ISC
11126	44.0230	41.3208	7	182	2013	03	27	13	14	13	TIF
11127	44.1140	41.4075	9	153	2013	03	27	23	09	41	TIF
11128	41.1143	42.3938	12	285	2013	03	28	01	45	53	TIF
11129	46.4550	41.8538	13	0	2013	03	28	20	23	33	ISC
11130	45.9283	42.2410	19	228	2013	03	29	17	25	42	TIF
11131	43.8812	41.3877	17	106	2013	03	29	23	55	22	TIF
11132	43.1882	42.5038	11	195	2013	03	30	02	31	23	TIF
11133	44.6338	41.4805	9	207	2013	03	30	03	48	34	TIF
11134	41.0908	42.3193	24	250	2013	03	30	04	39	48	TIF
11135	41.1410	42.2390	6	2.6	2013	03	30	23	11	08	AFAD
11136	46.3998	41.6988	18	260	2013	03	30	23	17	15	TIF
11137	41.0060	42.2260	7	2.5	2013	03	30	23	18	01	AFAD
11138	41.7650	41.3070	7	1.5	2013	03	31	10	25	48	AFAD
11139	46.7685	41.4332	9	275	2013	03	31	12	16	06	TIF
11140	41.9230	41.6250	7	1.5	2013	04	03	00	23	42	AFAD
11141	42.0585	42.6002	25	255	2013	04	03	09	14	14	TIF
11142	44.0319	41.2990	16	0	2013	04	03	13	20	10	ISC
11143	44.0073	41.4118	10	0	2013	04	04	05	45	29	ISC
11144	43.8507	41.3986	11	0	2013	04	04	15	00	35	ISC
11145	40.9392	42.3980	39	3.1	2013	04	04	23	09	58	TIF
11146	46.7602	41.0115	18	0	2013	04	06	09	19	36	ISC
11147	42.7127	41.7270	11	152	2013	04	06	13	23	20	TIF
11148	42.5316	41.0877	8	0	2013	04	06	15	31	27	ISC
11149	45.4193	41.4638	21	109	2013	04	07	01	55	18	TIF
11150	39.6872	42.8518	3	137	2012	11	17	00	11	30	AFAD
11151	42.0513	42.2345	10	0	2013	04	07	19	17	17	ISC
11152	43.8615	41.3824	11	0	2013	04	09	02	53	09	ISC
11153	41.0267	42.4550	7	0	2013	04	09	09	12	53	ISC
11154	46.1670	41.9587	8	224	2013	04	09	15	26	09	TIF
11155	46.1225	41.8467	17	0	2013	04	09	15	38	37	ISC
11156	41.4110	42.3020	10	2.4	2013	04	09	17	48	36	AFAD
11157	43.5017	41.4968	15	0	2013	04	10	07	29	23	ISC
11158	41.6437	41.3708	5	202	2013	04	11	12	06	06	TIF
11159	44.0300	41.2810	7	2.3	2013	04	11	22	46	03	AFAD
11160	41.0395	42.3780	26	242	2013	04	12	19	49	51	TIF
11161	41.1045	42.3397	14	292	2013	04	12	19	53	09	TIF
11162	41.8080	41.7333	18	320	2013	04	12	22	59	11	TIF
11163	40.7167	42.2575	39	3.3	2013	04	13	13	14	03	TIF
11164	40.9835	42.3512	9	0	2013	04	13	23	02	31	ISK
11165	43.4931	42.5055	2	0	2012	11	08	12	48	13	ISC
11166	40.5215	41.7192	4	225	2012	11	11	17	39	02	AFAD
11167	43.4270	41.4113	9	162	2012	11	22	05	43	39	AFAD
11168	41.9287	41.9335	7	342	2012	11	22	23	37	08	AFAD
11169	41.6883	41.3228	7	145	2012	11	23	10	22	11	AFAD
11170	41.8715	42.5835	6	348	2012	12	11	06	56	38	AFAD
11171	41.6768	41.3278	11	159	2012	12	19	11	34	30	AFAD
11172	41.7035	41.3100	7	184	2012	12	20	11	42	18	AFAD
11173	41.6697	41.4025	5	316	2012	12	21	12	42	57	AFAD
11174	41.0053	42.4083	13	0	2012	12	23	14	01	01	ISC
11175	41.1009	42.3661	5	0	2012	12	23	14	37	58	ISC
11176	41.1137	42.3947	13	0	2012	12	23	14	53	45	ISC
11177	41.0721	42.4205	11	0	2012	12	23	15	31	00	ISC
11178	41.0635	42.3980	10	0	2012	12	23	16	59	50	ISC
11179	41.0842	42.3370	16	1	2012	12	23	21	33	09	ISC
11180	41.1787	42.3627	27	0	2012	12	23	21	35	54	ISC
11181	40.9825	42.3422	8	1	2012	12	24	01	39	54	ISC
11182	41.0377	42.3631	4	1	2012	12	24	04	33	53	ISC
11183	41.0283	42.3832	5	1	2012	12	24	06	32	59	ISC
11184	41.0491	42.3661	6	1	2012	12	24	08	36	47	ISC
11185	41.0430	42.3797	5	1	2012	12	24	10	15	48	ISC
11186	41.1265	42.2242	6	352	2012	12	24	10	32	15	AFAD
11187	41.0260	42.3779	7	1	2012	12	24	13	30	50	ISC
11188	40.9475	42.3528	1	1	2012	12	24	20	17	39	ISC
11189	41.0995	42.3617	6	1	2012	12	24	21	45	56	ISC
11190	41.3212	42.2712	7	350	2012	12	24	22	32	43	AFAD
11191	41.1070	42.3751	10	0	2012	12	24	23	32	25	ISC
11192	40.9991	42.4072	8	0	2012	12	25	00	11	41	ISC
11193	43.5876	42.5029	8	0	2012	12	25	02	34	59	ISC
11194	41.1275	42.3863	12	0	2012	12	25	05	30	58	ISC
11195	41.1473	42.3656	8	0	2012	12	25	09	41	17	ISC
11196	41.0712	42.2355	6	201	2012	12	25	17	34	03	AFAD
11197	41.6010	41.3208	6	227	2012	12	25	20	07	49	AFAD
11198	41.0411	42.4241	1	0	2012	12	25	23	03	32	ISC
11199	41.6435	41.3868	4	131	2012	12	25	23	06	41	AFAD
11200	40.6738	42.3606	35	1	2012	12	25	23	21	01	ISC
11201	40.9830	42.3008	8	1	2012	12	25	23	36	47	ISC
11202	40.9647	42.2553	6	350	2012	12	25	23	53	11	AFAD
11203	40.6638	41.8527	7	347	2012	12	26	00	49	56	AFAD
11204	40.8920	42.1417	7	349	2012	12	26	00	55	47	AFAD
11205	40.9355	42.1440	7	349	2012	12	26	01	03	08	AFAD
11206	41.0343	42.2158	7	349	2012	12	26	02	37	55	AFAD
11207	41.0710	42.3519	3	1	2012	12	26	02	44	01	ISC
11208	41.0286	42.3950	11	0	2012	12	26	02	44	41	ISC
11209	41.0278	42.2050	7	349	2012	12	26	03	51	38	AFAD
11210	40.9562	42.1800	7	206	2012	12	26	03	55	03	AFAD
11211	40.8128	42.1362	7	349	2012	12	26	04	13	08	AFAD
11212	41.1683	42.2522	7	297	2012	12	26	05	23	42	AFAD
11213	41.1563	42.2108	6	326	2012	12	26	06	28	49	AFAD
11214	40.9972	42.3875	10	1	2012	12	26	06	59	21	ISC
11215	40.2885	41.6253	5	241	2012	12	26	08	29	17	AFAD
11216	41.0162	42.3785	8	1	2012	12	26	08	59	29	ISC
11217	40.9967	42.4128	6	0	2012	12	26	10	40	28	ISC
11218	40.9685	42.2138	7	349	2012	12	26	12	01	59	AFAD
11219	41.2351	42.4662	21	0	2012	12	26	20	45	34	ISC
11220	41.0333	42.3861	11	1	2012	12	26	20	47	37	ISC
11221	41.0117	42.3987	31	1	2012	12	26	23	36	42	ISC
11222	40.9623	42.3580	13	1	2012	12	27	03	06	05	ISC
11223	41.0556	42.4288	26	0	2012	12	27	04	12	37	ISC
11224	41.0193	42.4158	23	0	2012	12	27	06	10	43	ISC
11225	40.8448	42.2821	35	1	2012	12	27	07	16	01	ISC
11226	40.9209	42.3604	35	1	2012	12	27	09	07	58	ISC
11227	41.0216	42.3214	10	1	2012	12	27	09	09	02	ISC
11228	41.6703	41.3395	8	158	2012	12	27	15	02	53	AFAD
11229	41.6743	41.3345	9	156	2012	12	27	17	56	46	AFAD
11230	40.9816	42.2555	7	1	2012	12	27	20	25	06	ISC
11231	41.0773	42.2178	6	349	2012	12	27	21	27	51	AFAD
11232	40.3592	41.6502	6	278	2012	12	27	21	49	17	AFAD
11233	41.3373	42.2618	7	314	2012	12	27	21	57	14	AFAD
11234	41.1053	42.2593	7	250	2012	12	27	22	40	16	AFAD
11235	42.3402	41.4150	7	151	2012	12	28	02	56	33	AFAD
11236	41.1092	42.3646	16	1	2012	12	28	04	37	03	ISC
11237	40.5757	41.9787	7	232	2012	12	28	12	53	09	AFAD
11238	41.0373	42.3404	14	0	2012	12	28	16	02	58	ISC
11239	41.3912	42.2283	7	350	2012	12	28	21	52	38	AFAD
11240	40.4780	41.9330	7	352	2012	12	29	08	03	51	AFAD
11241	40.7367	42.0712	7	356	2012	12	29	08	35	11	AFAD
11242	41.6708	41.3388	8	157	2012	12	29	08	48	48	AFAD
11243	42.7860	41.9835	6	314	2012	12	30	16	00	02	AFAD
11244	41.0465	42.2925	5	0	2012	12	30	19	32	37	ISC
11245	41.0150	42.2112	7	349	2012	12	31	09	25	12	AFAD
11246	40.9155	42.1913	7	349	2012	12	31	09	38	53	AFAD
11247	41.1558	42.2565	6	352	2012	12	31	11	17	09	AFAD
11248	40.9788	42.2017	7	352	2012	12	31	15	55	49	AFAD
11249	42.0936	41.8749	14	3.1	2012	04	01	15	57	26	AFAD
11250	42.2882	41.5495	7	352	2012	04	12	06	31	33	AFAD
11251	44.5362	41.5592	2	0	2012	04	19	14	14	12	CSEM
11252	41.6550	42.7634	25	0	2012	04	19	15	47	41	ISC
11253	43.6568	41.2842	10	0	2012	04	30	01	40	09	CSEM
11254	41.7007	42.6240	14	1	2012	05	04	03	55	06	ISC
11255	45.1292	41.7077	7	145	2012	05	06	00	16	26	AFAD
11256	43.7438	41.3595	14	0	2012	05	08	20	18	37	ISC
11257	45.2001	41.5061	7	188	2012	05	23	17	42	04	AFAD
11258	39.5152	43.2266	5	1	2012	06	02	03	38	29	ISC
11259	45.5837	41.9863	32	3.3	2012	06	23	23	24	50	AFAD
11260	43.8393	41.6067	7	127	2012	06	28	01	04	21	AFAD
11261	42.4710	42.5639	7	0	2012	07	10	13	23	26	ISC
11262	43.4377	42.5896	8	0	2012	07	12	07	12	42	ISC
11263	42.1403	41.8127	7	2.7	2012	07	13	08	33	48	AFAD
11264	42.2314	41.5450	14	0	2012	07	13	21	56	14	ISC
11265	40.0027	41.5728	6	2.5	2012	07	15	23	16	25	AFAD
11266	41.8032	41.3942	12	323	2012	07	18	14	06	23	AFAD
11267	42.5172	42.8113	7	3.3	2012	07	25	06	32	40	AFAD
11268	46.4962	42.9586	9	0	2012	07	31	03	19	36	ISC
11269	39.0842	41.3108	6	125	2012	08	09	00	17	37	AFAD
11270	42.2430	41.4193	7	176	2012	08	11	23	11	13	AFAD
11271	44.1203	41.3287	7	198	2012	08	12	20	31	37	AFAD
11272	42.1145	41.6553	7	348	2012	08	15	09	20	01	AFAD
11273	42.0921	41.7086	11	0	2012	09	04	20	24	14	ISC
11274	42.1017	41.6847	7	247	2012	09	04	20	24	59	AFAD
11275	41.9322	41.4217	7	297	2012	09	05	01	37	53	AFAD
11276	41.9290	41.7292	7	180	2012	09	05	02	04	54	AFAD
11277	41.7056	42.7817	9	0	2012	09	07	10	11	44	ISC
11278	41.8948	41.4168	7	286	2012	09	07	13	45	22	AFAD
11279	41.4805	41.3133	7	317	2012	09	13	09	18	15	AFAD
11280	43.3618	41.4000	6	176	2012	09	16	08	50	38	AFAD
11281	39.1198	41.3510	9	0	2012	09	18	17	26	01	ISC
11282	39.0823	41.3360	7	223	2012	09	19	00	10	36	AFAD
11283	41.6527	41.4977	7	330	2012	09	25	13	34	15	AFAD
11284	42.2045	41.8895	6	278	2012	09	26	12	39	02	AFAD
11285	41.8302	41.9628	6	348	2012	09	27	06	50	24	AFAD
11286	43.0411	42.4093	14	0	2012	09	29	12	33	56	ISC
11287	39.5808	43.3823	4	0	2012	09	30	03	25	08	ISC
11288	41.6238	41.3792	5	319	2012	10	11	09	46	58	AFAD
11289	41.6878	41.3173	11	151	2012	10	14	15	07	27	AFAD
11290	43.3450	41.4760	6	188	2012	10	15	10	23	36	AFAD
11291	41.6178	41.3258	7	312	2012	10	19	00	41	03	AFAD
11292	42.0932	41.4472	7	308	2012	10	20	03	14	16	AFAD
11293	43.4464	42.5310	4	0	2012	10	24	13	32	24	ISC
11294	41.6585	41.3125	7	196	2012	10	27	16	26	36	AFAD
11295	42.9834	42.3711	18	0	2012	10	29	00	13	02	ISC
11296	42.5373	41.5998	7	354	2012	11	06	17	37	58	AFAD
11297	43.8063	41.2189	10	0	2013	06	16	17	10	01	ISC
11298	41.6351	43.2283	9	0	2013	05	28	00	09	53	ISC
11299	41.0018	42.4079	1	0	2013	05	10	00	16	39	ISC
11300	41.0522	42.4174	0	0	2013	05	10	01	13	43	ISC
11301	41.0321	42.3771	9	0	2013	05	10	02	00	49	ISC
11302	40.9763	42.3565	0	0	2013	05	10	20	19	01	ISC
11303	46.2704	41.7912	8	0	2013	05	17	18	00	45	ISC
11304	45.6733	41.2998	0	0	2013	05	22	14	29	02	ISC
11305	49.0168	42.7681	54	0	2013	04	12	00	20	51	ISC
11306	46.3686	42.9117	84	0	2013	05	18	19	12	48	ISC
11307	46.0035	41.9588	7	0	2012	08	27	13	33	38	ISC
11308	46.4800	42.6920	31	3.8	2012	05	24	02	22	57	MOS
11309	45.6146	42.9171	19	0	2013	05	31	08	42	23	ISC
11310	43.9968	41.3430	9	195	2013	07	10	01	18	01	TIF
11311	45.7237	41.3009	0	0	2013	06	17	00	49	00	ISC
11312	48.2604	42.0526	34	0	2013	06	04	10	39	46	ISC
11313	41.0667	42.0449	4	0	2013	05	19	19	45	36	ISC
11314	44.0878	41.4352	11	0	2013	05	24	09	40	39	ISC
11315	41.0234	42.3510	0	0	2013	05	24	21	23	15	ISC
11316	41.4612	41.5983	22	0	2013	05	24	23	30	41	ISK
11317	43.0776	42.3114	2	0	2013	05	25	11	35	46	ISC
11318	43.8907	41.2671	10	0	2013	05	28	21	04	07	ISC
11319	42.1732	41.5822	14	0	2013	05	30	18	20	41	ISC
11320	41.0061	42.3797	6	0	2013	05	30	19	17	29	ISC
11321	41.6905	43.2107	9	0	2013	05	31	02	17	14	ISC
11322	45.4078	42.5524	5	0	2013	06	04	23	59	26	ISC
11323	45.2174	42.8645	3	0	2013	05	04	01	28	25	ISC
11324	40.8866	43.3589	6	0	2013	05	06	08	53	44	ISC
11325	43.4731	42.4045	11	0	2013	05	09	15	24	50	ISC
11326	42.4235	41.5765	5	0	2013	05	10	03	36	39	ISK
11327	42.3280	41.7796	14	0	2013	05	10	06	35	24	ISC
11328	43.0114	42.3266	3	0	2013	05	14	04	00	21	ISC
11329	43.9173	41.1367	14	0	2013	05	16	14	14	25	ISC
11330	48.4376	42.7331	14	0	2013	05	19	21	02	22	ISC
11331	46.0331	43.1665	12	0	2013	06	15	00	46	59	ISC
11332	45.0703	42.4244	0	0	2011	09	10	05	42	03	CSEM
11333	45.8118	42.9209	18	0	2011	09	11	03	00	21	ISC
11334	46.4647	41.7059	10	1	1982	03	28	11	09	12	ISC
11335	42.1310	42.3870	41	2.3	2013	06	25	23	28	03	AFAD
11336	40.8787	42.3095	7	0	2013	06	26	00	10	40	ISK
11337	41.1523	42.3645	15	236	2013	05	10	20	43	26	TIF
11338	43.7283	42.3570	6	0	2013	06	30	17	06	31	ISC
11339	41.7278	43.2115	11	0	2013	06	02	06	44	06	ISC
11340	43.8630	41.2160	7	1.9	2013	06	06	21	10	49	AFAD
11341	41.6848	43.2158	10	0	2013	06	06	23	52	03	ISC
11342	41.6600	43.2364	9	0	2013	06	07	21	39	19	ISC
11343	43.0182	42.3650	11	0	2013	06	12	21	56	44	ISK
11344	43.8873	41.1665	8	0	2013	06	13	20	40	00	ISC
11345	43.2223	42.1852	3	0	2013	06	16	11	29	08	ISK
11346	44.7792	42.4336	17	0	2013	06	17	20	29	03	ISC
11347	44.0024	41.2638	3	0	2013	06	18	14	47	41	ISC
11348	44.8218	42.4318	3	0	2013	06	19	01	11	14	ISC
11349	41.0296	43.4573	13	0	2013	07	03	07	26	51	ISC
11350	41.0469	42.3746	6	0	2013	07	07	16	32	20	ISC
11351	41.0470	42.3637	25	287	2013	05	15	10	44	10	TIF
11352	41.0091	42.3699	3	0	2013	07	09	00	52	35	ISC
11353	41.0502	42.3992	11	0	2013	07	09	03	31	38	ISC
11354	41.0126	42.3826	5	0	2013	07	13	20	29	52	ISC
11355	41.0270	43.0092	4	0	2013	07	28	07	32	29	ISC
11356	41.2938	41.3975	10	0	2013	07	31	22	57	00	ISK
11357	44.0500	41.2493	10	0	2013	08	08	06	20	28	ISC
11358	44.1705	41.7677	0	0	2011	11	02	11	41	50	CSEM
11359	44.4632	41.3623	0	0	2011	11	03	11	19	42	CSEM
11360	45.6556	42.9591	13	0	2013	08	07	16	46	47	ISC
11361	44.0359	41.9603	17	0	2013	08	14	05	48	38	ISC
11362	44.1138	41.4045	10	155	2013	07	30	09	45	55	TIF
11363	41.4973	43.2947	32	236	2013	07	30	12	20	04	TIF
11364	41.4733	43.2195	27	2.3	2013	07	31	05	23	38	TIF
11365	44.2332	42.2620	4	180	2013	07	31	20	37	24	TIF
11366	41.6390	41.3190	7	1.3	2013	07	31	20	46	48	AFAD
11367	45.7062	43.0756	78	0	2013	08	15	11	11	45	ISC
11368	44.7517	42.4492	28	205	2013	07	01	02	32	21	TIF
11369	41.0800	42.3497	24	286	2013	07	01	04	20	34	TIF
11370	43.5244	42.4539	4	0	2013	07	02	18	43	55	ISC
11371	45.6249	43.2538	106	0	2013	07	02	20	53	24	ISC
11372	44.0132	41.4420	9	140	2013	07	03	20	12	33	TIF
11373	45.6245	41.8938	17	154	2013	07	03	23	47	38	TIF
11374	43.9968	41.3387	4	175	2013	07	04	04	56	34	TIF
11375	41.7450	41.3890	7	2.0	2013	07	05	16	10	31	AFAD
11376	44.7140	41.6360	7	2.4	2013	07	05	21	53	17	AFAD
11377	41.0797	42.3493	41	2.8	2013	07	06	15	47	27	TIF
11378	41.1228	42.3564	14	0	2013	07	06	16	38	44	ISC
11379	41.2170	42.3520	7	2.0	2013	07	09	01	19	03	AFAD
11380	40.7257	42.2720	40	2.6	2013	07	09	01	36	25	TIF
11381	40.9880	42.3598	44	297	2013	07	09	05	58	55	TIF
11382	41.0240	42.4314	6	0	2013	07	09	14	26	06	ISC
11383	44.0760	41.4110	7	2.5	2013	07	10	10	30	36	AFAD
11384	41.0178	42.4032	20	3.1	2013	07	10	14	35	10	TIF
11385	40.8228	42.2780	40	350	2013	07	10	17	28	50	TIF
11386	43.9450	41.3650	7	2.4	2013	07	12	03	20	18	AFAD
11387	43.4467	42.5993	14	227	2013	07	13	00	00	29	TIF
11388	41.5260	42.4060	6	2.4	2013	07	14	07	39	50	AFAD
11389	41.0552	42.3560	24	287	2013	07	14	18	54	18	TIF
11390	44.9530	41.6140	7	1.8	2013	07	14	21	31	19	AFAD
11391	44.8140	41.7520	19	2.5	2013	07	14	21	32	37	AFAD
11392	46.1345	41.9718	11	0	2013	07	14	22	46	17	ISC
11393	44.6235	42.3760	14	165	2013	07	15	20	48	34	TIF
11394	44.6172	42.3552	10	157	2013	07	15	21	31	41	TIF
11395	44.1108	41.4410	8	141	2013	07	16	07	47	29	TIF
11396	42.2290	42.2210	6	2.1	2013	07	16	19	48	52	AFAD
11397	46.0502	42.2415	18	2.2	2013	07	17	19	14	43	TIF
11398	41.8850	41.7060	7	2.2	2013	07	17	23	36	55	AFAD
11399	44.5495	41.7377	3	244	2013	05	16	20	15	39	TIF
11400	40.3949	43.6715	10	0	2013	07	18	12	58	07	ISC
11401	40.8907	42.3770	40	300	2013	07	19	23	01	18	TIF
11402	45.8484	42.1086	26	0	2013	07	20	14	13	10	ISC
11403	44.3157	41.4797	10	266	2013	07	21	07	10	40	TIF
11404	40.9243	42.3673	22	331	2013	07	22	03	42	24	TIF
11405	41.4735	43.2350	16	3.7	2013	07	22	10	06	18	TIF
11406	41.5280	42.3640	6	2.4	2013	07	23	21	29	08	AFAD
11407	40.7188	42.3010	37	2.8	2013	07	24	06	05	17	TIF
11408	41.0434	42.4239	22	0	2013	07	24	06	30	56	ISC
11409	42.0208	41.5498	8	173	2013	07	25	01	05	06	TIF
11410	41.0096	42.4274	6	0	2013	07	25	13	31	21	ISC
11411	41.5700	41.2790	7	1.8	2013	07	26	09	26	46	AFAD
11412	44.0120	41.4110	7	2.3	2013	07	26	19	36	21	AFAD
11413	43.5000	42.3550	7	2.5	2013	07	26	23	26	59	AFAD
11414	42.2427	43.1719	5	0	2013	07	28	03	06	18	ISC
11415	43.2208	41.6552	10	0	2011	12	05	02	09	32	CSEM
11416	40.9959	42.3329	6	0	2013	05	01	18	26	42	ISC
11417	41.0563	42.4487	3	0	2013	05	01	18	27	18	ISC
11418	41.0568	42.3913	23	287	2013	05	01	18	49	06	TIF
11419	41.1100	42.2640	6	2.3	2013	05	01	22	06	45	AFAD
11420	43.9730	41.4117	9	151	2013	05	02	11	47	00	TIF
11421	42.6252	42.8587	10	265	2013	05	04	11	59	23	TIF
11422	43.5063	42.5922	19	192	2013	05	05	01	55	12	TIF
11423	40.3280	41.3960	7	2.4	2013	05	06	00	23	54	AFAD
11424	46.6802	41.4302	6	308	2013	05	06	11	40	13	TIF
11425	41.6630	41.3470	8	1.6	2013	05	07	23	41	10	AFAD
11426	40.8110	42.3512	37	295	2013	05	08	12	40	44	TIF
11427	41.3750	41.5260	7	1.9	2013	05	08	16	50	11	AFAD
11428	45.0115	42.4483	16	211	2013	05	08	20	03	16	TIF
11429	42.7870	42.3376	16	0	2013	05	09	00	57	50	ISC
11430	43.9900	41.3577	22	191	2013	05	09	07	12	51	TIF
11431	44.0787	41.4410	8	141	2013	05	10	17	50	06	TIF
11432	41.1225	42.3647	15	2.9	2013	05	10	20	25	51	TIF
11433	41.0603	42.4873	2	0	2013	05	10	21	49	49	ISC
11434	41.0438	42.3752	22	287	2013	05	10	22	59	37	TIF
11435	46.3242	41.7935	29	0	2013	05	11	11	21	54	ISC
11436	44.0033	41.3718	4	162	2013	05	11	11	34	03	TIF
11437	41.0196	42.4431	4	0	2013	05	11	18	34	04	ISC
11438	41.8570	40.9720	28	1.9	2013	05	11	20	50	18	AFAD
11439	43.1277	41.7148	17	123	2013	05	11	22	03	11	TIF
11440	40.9991	42.4144	4	0	2013	05	12	07	10	19	ISC
11441	45.4162	42.7045	7	0	2013	05	12	17	41	49	ISC
11442	44.1320	41.3470	7	2.4	2013	05	14	07	21	52	AFAD
11443	43.9510	41.3687	8	162	2013	05	14	23	40	37	TIF
11444	43.3703	41.7032	17	85	2013	05	15	00	55	03	TIF
11445	44.4745	42.6769	6	0	2013	05	15	01	06	00	ISC
11446	40.8657	42.3525	24	294	2013	05	15	02	04	49	TIF
11447	44.2685	41.4837	9	152	2013	05	15	08	25	42	TIF
11448	40.8833	42.3850	24	293	2013	05	15	10	09	25	TIF
11449	42.3172	42.4217	24	229	2013	05	15	10	32	07	TIF
11450	40.5770	42.0100	6	2.4	2013	05	16	21	20	09	AFAD
11451	41.0400	42.3655	25	242	2013	05	17	16	14	10	TIF
11452	46.3357	41.7558	9	249	2013	05	17	16	29	20	TIF
11453	46.3110	41.7898	12	252	2013	05	17	18	15	11	TIF
11454	46.3473	41.7777	13	262	2013	05	18	03	00	06	TIF
11455	44.0018	41.4218	11	146	2013	05	18	17	16	50	TIF
11456	44.0060	41.4013	7	153	2013	05	18	18	05	59	TIF
11457	41.0653	42.3643	25	2.8	2013	05	19	14	01	32	TIF
11458	46.2445	41.8217	11	0	2013	05	19	23	29	05	ISC
11459	46.3036	41.7787	10	0	2013	05	20	00	15	47	ISC
11460	45.7989	42.5097	9	0	2013	05	20	14	39	28	ISC
11461	45.3934	42.6202	11	0	2013	05	21	15	20	23	ISC
11462	43.8140	41.3583	5	154	2013	05	21	22	38	07	TIF
11463	41.6355	42.5475	22	322	2013	05	22	00	26	01	TIF
11464	45.8072	42.0488	12	191	2013	05	22	03	48	08	TIF
11465	43.5137	41.5217	9	80	2013	05	22	06	14	55	TIF
11466	46.0128	41.8677	9	3.1	2013	05	22	07	10	13	TIF
11467	43.8600	41.3977	13	151	2013	05	22	14	40	17	TIF
11468	43.4340	41.7088	16	164	2013	05	23	08	39	36	TIF
11469	43.9745	41.4002	18	110	2013	05	24	02	39	12	TIF
11470	43.4998	42.5075	7	0	2013	05	25	05	05	43	ISC
11471	41.6110	41.2300	7	1.4	2013	05	25	19	26	37	AFAD
11472	45.0433	42.4032	38	204	2013	05	26	05	24	29	TIF
11473	43.4937	41.4863	23	91	2013	05	27	10	57	41	TIF
11474	43.9142	41.3865	9	176	2013	05	27	12	07	53	TIF
11475	41.5068	43.2703	11	3.8	2013	05	28	00	16	03	TIF
11476	41.6899	43.1781	6	0	2013	05	28	01	45	31	ISC
11477	41.6938	43.2406	13	0	2013	05	28	03	18	08	ISC
11478	43.6898	41.4337	15	107	2013	05	28	03	36	41	TIF
11479	45.7698	41.9198	15	0	2013	05	28	08	41	06	ISC
11480	41.5792	43.2258	31	3.2	2013	05	28	17	50	15	TIF
11481	45.4612	41.5348	13	101	2013	05	28	20	30	19	TIF
11482	41.6901	43.2370	10	0	2013	05	29	06	21	04	ISC
11483	41.0131	42.3741	21	0	2013	05	29	15	52	52	ISC
11484	45.6858	43.2874	13	0	2013	05	29	21	45	01	ISC
11485	43.9850	41.3442	9	172	2013	05	30	04	07	38	TIF
11486	41.4865	43.2863	14	2.9	2013	05	30	11	15	37	TIF
11487	41.5280	41.4140	41	1.8	2013	05	30	14	42	14	AFAD
11488	41.0206	42.4238	19	0	2013	05	30	17	50	13	ISC
11489	41.7103	43.2334	7	0	2013	05	30	20	47	47	ISC
11490	41.6942	43.1949	8	0	2013	06	01	08	18	52	ISC
11491	43.9956	41.4082	13	0	2013	06	01	08	53	01	ISC
11492	43.9100	41.3863	12	153	2013	06	01	15	41	37	TIF
11493	45.0857	42.3563	35	198	2013	06	02	00	47	55	TIF
11494	43.9818	41.4313	9	142	2013	06	02	02	20	42	TIF
11495	40.8907	42.3370	40	3.4	2013	06	03	17	44	35	TIF
11496	45.2370	42.9603	14	0	2013	06	03	22	18	22	ISC
11497	40.9077	42.4493	20	1	2013	06	04	16	07	59	ISC
11498	45.4361	42.5675	18	0	2013	06	05	11	07	33	ISC
11499	44.5673	41.7507	10	91	2013	06	05	21	16	05	TIF
11500	41.6715	41.3715	5	146	2013	06	06	11	16	57	TIF
11501	44.0052	41.3245	6	2.2	2013	06	07	08	47	06	TIF
11502	41.4327	43.2530	28	3.1	2013	06	07	18	02	14	TIF
11503	41.0328	42.3435	24	242	2013	06	07	19	39	23	TIF
11504	41.6020	43.2507	30	3.4	2013	06	07	23	13	14	TIF
11505	41.1104	42.4011	12	0	2013	06	08	08	13	51	ISC
11506	44.6922	41.4680	0	106	2013	06	08	12	53	18	TIF
11507	43.9972	41.3648	4	166	2013	06	08	14	12	49	TIF
11508	45.0049	42.4314	14	0	2013	06	09	14	31	39	ISC
11509	41.4992	43.3062	26	236	2013	06	11	20	33	16	TIF
11510	41.4932	43.3067	22	236	2013	06	11	23	21	52	TIF
11511	43.8612	41.4058	12	182	2013	06	12	22	14	51	TIF
11512	43.8623	41.4135	9	185	2013	06	14	11	16	12	TIF
11513	41.6560	41.3220	3	2.1	2013	06	14	11	36	13	AFAD
11514	41.5065	43.4055	30	240	2013	06	14	15	01	31	TIF
11515	45.6810	42.1298	29	224	2013	06	14	16	38	48	TIF
11516	42.9337	41.9930	6	203	2013	06	16	05	04	59	TIF
11517	41.4872	43.2283	30	233	2013	06	16	22	35	23	TIF
11518	41.5387	43.2762	35	3.6	2013	06	17	10	23	51	TIF
11519	46.0795	41.9647	10	0	2013	06	17	23	16	38	ISC
11520	44.0205	41.3562	4	170	2013	06	18	13	13	38	TIF
11521	43.9280	41.5190	7	2.4	2013	06	18	13	20	17	AFAD
11522	44.7599	42.4303	13	0	2013	06	18	16	04	05	ISC
11523	42.9522	42.5905	10	229	2013	06	19	02	20	50	TIF
11524	44.7790	42.4465	26	205	2013	06	19	02	24	45	TIF
11525	40.8728	42.3796	35	0	2013	06	19	03	40	11	ISC
11526	40.9243	42.3699	35	0	2013	06	19	03	42	28	ISC
